AllTimePriceId	code	startval	highval	lowval	curval	curvol	Regdate
179864	001810	2330	2370	2325	2350	111012	2020-12-08 12:09:05.017
180658	001810	2330	2370	2325	2350	111012	2020-12-08 12:09:47.307
181458	001810	2330	2370	2325	2350	111012	2020-12-08 12:10:30.707
182239	001810	2330	2370	2325	2355	111258	2020-12-08 12:11:11.333
183035	001810	2330	2370	2325	2350	111758	2020-12-08 12:11:56.663
183832	001810	2330	2370	2325	2350	111758	2020-12-08 12:12:41.757
184608	001810	2330	2370	2325	2350	113400	2020-12-08 12:13:25.503
185409	001810	2330	2370	2325	2350	113441	2020-12-08 12:14:14.253
186200	001810	2330	2370	2325	2350	113441	2020-12-08 12:15:02.673
186995	001810	2330	2370	2325	2350	113443	2020-12-08 12:15:49.637
187778	001810	2330	2370	2325	2350	113443	2020-12-08 12:16:33.550
188567	001810	2330	2370	2325	2350	113454	2020-12-08 12:17:14.953
189372	001810	2330	2370	2325	2350	113771	2020-12-08 12:17:57.927
190163	001810	2330	2370	2325	2350	113771	2020-12-08 12:18:40.410
190953	001810	2330	2370	2325	2350	113771	2020-12-08 12:19:22.660
191745	001810	2330	2370	2325	2350	114463	2020-12-08 12:20:04.803
192539	001810	2330	2370	2325	2355	114663	2020-12-08 12:20:50.057
193329	001810	2330	2370	2325	2355	114663	2020-12-08 12:21:33.570
194112	001810	2330	2370	2325	2355	114663	2020-12-08 12:22:15.493
194910	001810	2330	2370	2325	2355	114663	2020-12-08 12:22:59.447
195707	001810	2330	2370	2325	2355	114663	2020-12-08 12:23:42.447
196497	001810	2330	2370	2325	2355	114663	2020-12-08 12:24:25.960
197291	001810	2330	2370	2325	2355	114663	2020-12-08 12:25:08.633
198074	001810	2330	2370	2325	2355	114663	2020-12-08 12:25:51.617
198869	001810	2330	2370	2325	2355	114663	2020-12-08 12:26:35.520
199665	001810	2330	2370	2325	2355	114663	2020-12-08 12:27:18.820
200464	001810	2330	2370	2325	2350	114908	2020-12-08 12:28:01.867
201249	001810	2330	2370	2325	2350	114908	2020-12-08 12:28:45.007
202044	001810	2330	2370	2325	2350	114908	2020-12-08 12:29:27.617
202821	001810	2330	2370	2325	2350	114908	2020-12-08 12:30:09.970
203626	001810	2330	2370	2325	2355	115055	2020-12-08 12:30:53.747
204417	001810	2330	2370	2325	2355	115055	2020-12-08 12:31:37.263
205209	001810	2330	2370	2325	2355	115055	2020-12-08 12:32:19.950
205999	001810	2330	2370	2325	2355	115055	2020-12-08 12:33:03.917
206797	001810	2330	2370	2325	2355	115055	2020-12-08 12:33:50.183
207578	001810	2330	2370	2325	2355	115055	2020-12-08 12:34:33.263
208379	001810	2330	2370	2325	2350	115594	2020-12-08 12:35:16.077
209167	001810	2330	2370	2325	2350	116409	2020-12-08 12:35:58.880
209962	001810	2330	2370	2325	2350	116409	2020-12-08 12:36:43.297
210768	001810	2330	2370	2325	2350	116409	2020-12-08 12:37:28.513
211543	001810	2330	2370	2325	2350	116409	2020-12-08 12:38:11.483
212321	001810	2330	2370	2325	2350	116409	2020-12-08 12:38:55.593
213136	001810	2330	2370	2325	2350	116409	2020-12-08 12:39:40.390
213916	001810	2330	2370	2325	2350	116409	2020-12-08 12:40:23.173
214711	001810	2330	2370	2325	2350	116409	2020-12-08 12:41:06.610
215485	001810	2330	2370	2325	2345	116410	2020-12-08 12:41:53.843
216304	001810	2330	2370	2325	2345	116410	2020-12-08 12:42:39.000
217086	001810	2330	2370	2325	2345	116410	2020-12-08 12:43:24.127
217875	001810	2330	2370	2325	2345	116410	2020-12-08 12:44:07.463
218674	001810	2330	2370	2325	2345	116410	2020-12-08 12:44:52.903
219467	001810	2330	2370	2325	2345	116410	2020-12-08 12:45:36.857
220270	001810	2330	2370	2325	2350	116991	2020-12-08 12:46:21.013
221053	001810	2330	2370	2325	2350	116991	2020-12-08 12:47:07.263
221834	001810	2330	2370	2325	2350	116991	2020-12-08 12:47:51.530
222633	001810	2330	2370	2325	2350	116991	2020-12-08 12:48:36.053
223422	001810	2330	2370	2325	2350	116991	2020-12-08 12:49:19.263
224219	001810	2330	2370	2325	2350	117133	2020-12-08 12:50:02.500
225008	001810	2330	2370	2325	2350	118153	2020-12-08 12:50:45.657
225803	001810	2330	2370	2325	2350	118153	2020-12-08 12:51:29.110
226595	001810	2330	2370	2325	2350	120148	2020-12-08 12:52:11.320
227373	001810	2330	2370	2325	2355	130503	2020-12-08 12:52:54.187
228174	001810	2330	2370	2325	2355	130503	2020-12-08 12:53:37.097
228970	001810	2330	2370	2325	2360	130935	2020-12-08 12:54:19.623
229753	001810	2330	2370	2325	2360	130935	2020-12-08 12:55:02.813
230540	001810	2330	2370	2325	2360	130935	2020-12-08 12:55:48.627
231344	001810	2330	2370	2325	2360	130935	2020-12-08 12:56:34.553
232133	001810	2330	2370	2325	2360	130935	2020-12-08 12:57:17.517
232927	001810	2330	2370	2325	2360	130935	2020-12-08 12:58:02.407
233721	001810	2330	2370	2325	2360	130935	2020-12-08 12:58:46.033
234510	001810	2330	2370	2325	2360	130935	2020-12-08 12:59:29.610
235303	001810	2330	2370	2325	2360	130935	2020-12-08 13:00:12.330
236095	001810	2330	2370	2325	2360	130935	2020-12-08 13:00:55.853
236891	001810	2330	2370	2325	2360	130935	2020-12-08 13:01:44.013
237684	001810	2330	2370	2325	2360	130935	2020-12-08 13:02:29.150
238470	001810	2330	2370	2325	2360	130935	2020-12-08 13:03:13.543
239264	001810	2330	2370	2325	2370	136713	2020-12-08 13:03:57.697
240054	001810	2330	2370	2325	2370	136713	2020-12-08 13:04:41.793
240852	001810	2330	2415	2325	2405	208381	2020-12-08 13:05:27.350
241650	001810	2330	2500	2325	2440	315415	2020-12-08 13:06:11.030
242433	001810	2330	2560	2325	2560	458300	2020-12-08 13:06:58.507
243216	001810	2330	2560	2325	2560	458300	2020-12-08 13:07:42.717
244017	001810	2330	2560	2325	2560	458300	2020-12-08 13:08:26.957
244803	001810	2330	2640	2325	2625	807511	2020-12-08 13:09:10.270
245598	001810	2330	2675	2325	2620	1284483	2020-12-08 13:09:54.433
246401	001810	2330	2675	2325	2620	1284483	2020-12-08 13:10:40.457
247194	001810	2330	2750	2325	2750	1663319	2020-12-08 13:11:28.503
247975	001810	2330	2865	2325	2820	2216495	2020-12-08 13:12:12.740
248767	001810	2330	2865	2325	2740	2619656	2020-12-08 13:12:54.743
249561	001810	2330	2865	2325	2740	2619656	2020-12-08 13:13:39.880
250351	001810	2330	2865	2325	2760	2840294	2020-12-08 13:14:23.070
251145	001810	2330	2865	2325	2755	2981378	2020-12-08 13:15:05.827
251940	001810	2330	2865	2325	2690	3148420	2020-12-08 13:15:48.990
252735	001810	2330	2865	2325	2690	3148420	2020-12-08 13:16:34.980
253519	001810	2330	2865	2325	2675	3287621	2020-12-08 13:17:16.557
254315	001810	2330	2865	2325	2695	3508446	2020-12-08 13:17:59.010
255104	001810	2330	2865	2325	2695	3508446	2020-12-08 13:18:42.580
255903	001810	2330	2865	2325	2750	3683433	2020-12-08 13:19:25.837
256685	001810	2330	2865	2325	2810	4207206	2020-12-08 13:20:09.463
257481	001810	2330	2865	2325	2820	4430443	2020-12-08 13:20:52.320
258273	001810	2330	2865	2325	2820	4430443	2020-12-08 13:21:36.133
259067	001810	2330	2865	2325	2785	4703737	2020-12-08 13:22:17.790
259855	001810	2330	2865	2325	2760	4848365	2020-12-08 13:23:01.230
260653	001810	2330	2865	2325	2725	4974139	2020-12-08 13:23:48.290
